{'ulf': 44, 'urf': 145, 'umf': 100, 'ull': 214, 'urr': 35, 'ubb': 71, 'ul2': 369, 'ur2': 37, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 360, 'pos': {'x': 3.36, 'y': 11.09, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['86AE', '0BAE', '1D33', '0D9D'], 'Ax': ['0.00', '6.50', '6.03', '0.60'], 'Ay': ['12.40', '12.40', '4.85', '4.85'], 'Az': ['1.07', '1.70', '1.00', '1.07'], 'ADist': ['3.99', '4.11', '6.90', '7.54']}, 'a': 1.5, 'b': 11.3, 'oldx': 3.36, 'oldy': 11.09, 'imuc': 443.55839990066494, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 82, 'urf': 100, 'umf': 100, 'ull': 39, 'urr': 147, 'ubb': 59, 'ul2': 71, 'ur2': 144, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 273, 'pos': {'x': 5.15, 'y': 1.15, 'z': -0.69}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.50', '4.18', '5.61', '6.90']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 76, 'urf': 100, 'umf': 100, 'ull': 56, 'urr': 148, 'ubb': 66, 'ul2': 58, 'ur2': 146, 'l1d': 1813, 'lld': 1113, 'rrd': 980, 'r1d': 1761, 'imur': 273, 'pos': {'x': 5.37, 'y': 1.39, 'z': -0.69}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.58', '4.18', '5.95', '9.06']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 71, 'urf': 100, 'umf': 326, 'ull': 65, 'urr': 148, 'ubb': 96, 'ul2': 78, 'ur2': 145, 'l1d': 1998, 'lld': 2027, 'rrd': 1483, 'r1d': 2645, 'imur': 273, 'pos': {'x': 5.34, 'y': 1.62, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.41', '3.50', '5.74', '8.63']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 106, 'urf': 100, 'umf': 328, 'ull': 69, 'urr': 135, 'ubb': 83, 'ul2': 59, 'ur2': 129, 'l1d': 2071, 'lld': 2036, 'rrd': 1655, 'r1d': 1852, 'imur': 273, 'pos': {'x': 5.5, 'y': 1.27, 'z': -0.38}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '1991'], 'Ax': ['6.50', '6.03', '0.00', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.13', '3.93', '5.91', '9.26']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 118, 'urf': 350, 'umf': 100, 'ull': 63, 'urr': 131, 'ubb': 115, 'ul2': 51, 'ur2': 128, 'l1d': 1718, 'lld': 2513, 'rrd': 2343, 'r1d': 1813, 'imur': 273, 'pos': {'x': 5.35, 'y': 0.98, 'z': -0.22}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.99', '4.24', '5.58', '8.11']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 128, 'urf': 100, 'umf': 100, 'ull': 56, 'urr': 141, 'ubb': 0, 'ul2': 61, 'ur2': 124, 'l1d': 1446, 'lld': 1915, 'rrd': 944, 'r1d': 1772, 'imur': 273, 'pos': {'x': 5.55, 'y': 0.97, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.99', '4.19', '5.92', '7.02']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 66, 'urf': 100, 'umf': 100, 'ull': 72, 'urr': 150, 'ubb': 123, 'ul2': 45, 'ur2': 147, 'l1d': 1340, 'lld': 3617, 'rrd': 2603, 'r1d': 2058, 'imur': 273, 'pos': {'x': 5.63, 'y': 1.56, 'z': -0.12}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.20', '3.48', '6.00', '7.67']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 92, 'urf': 100, 'umf': 100, 'ull': 65, 'urr': 117, 'ubb': 0, 'ul2': 52, 'ur2': 133, 'l1d': 1324, 'lld': 2851, 'rrd': 1277, 'r1d': 1730, 'imur': 273, 'pos': {'x': 5.6, 'y': 1.24, 'z': -0.22}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.00', '4.19', '5.76', '9.33']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 84, 'urf': 100, 'umf': 100, 'ull': 56, 'urr': 135, 'ubb': 0, 'ul2': 75, 'ur2': 130, 'l1d': 2489, 'lld': 2428, 'rrd': 1533, 'r1d': 1088, 'imur': 273, 'pos': {'x': 5.56, 'y': 1.06, 'z': -0.14}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '86AE'], 'Ax': ['6.50', '6.03', '0.00', '0.00'], 'Ay': ['0.00', '4.85', '0.00', '12.40'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.78', '4.02', '5.84', '12.46']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 87, 'urf': 100, 'umf': 100, 'ull': 63, 'urr': 127, 'ubb': 122, 'ul2': 56, 'ur2': 137, 'l1d': 1834, 'lld': 1238, 'rrd': 1819, 'r1d': 1096, 'imur': 273, 'pos': {'x': 5.78, 'y': 1.05, 'z': -0.18}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.82', '3.92', '5.98', '7.52']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 147, 'urf': 283, 'umf': 100, 'ull': 54, 'urr': 144, 'ubb': 130, 'ul2': 68, 'ur2': 141, 'l1d': 1250, 'lld': 1250, 'rrd': 1250, 'r1d': 1250, 'imur': 273, 'pos': {'x': 5.79, 'y': 1.21, 'z': -0.18}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.87', '3.82', '6.11', '7.51']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 79, 'urf': 271, 'umf': 100, 'ull': 291, 'urr': 129, 'ubb': 0, 'ul2': 58, 'ur2': 143, 'l1d': 1262, 'lld': 2718, 'rrd': 2143, 'r1d': 2000, 'imur': 273, 'pos': {'x': 5.94, 'y': 1.2, 'z': -0.16}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '0D9D'], 'Ax': ['6.50', '6.03', '0.00', '0.60'], 'Ay': ['0.00', '4.85', '0.00', '4.85'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.80', '3.82', '6.16', '7.54']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 94, 'urf': 100, 'umf': 100, 'ull': 78, 'urr': 122, 'ubb': 0, 'ul2': 71, 'ur2': 132, 'l1d': 1186, 'lld': 2493, 'rrd': 3583, 'r1d': 1574, 'imur': 273, 'pos': {'x': 6.12, 'y': 1.18, 'z': -0.24}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '1991'], 'Ax': ['6.50', '6.03', '0.00', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.85', '3.90', '6.40', '8.55']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 88, 'urf': 100, 'umf': 240, 'ull': 51, 'urr': 122, 'ubb': 0, 'ul2': 76, 'ur2': 124, 'l1d': 1978, 'lld': 2361, 'rrd': 2823, 'r1d': 1642, 'imur': 273, 'pos': {'x': 6.27, 'y': 1.16, 'z': -0.28}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '1991'], 'Ax': ['6.50', '6.03', '0.00', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.80', '3.90', '6.53', '8.49']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 83, 'urf': 100, 'umf': 228, 'ull': 67, 'urr': 125, 'ubb': 0, 'ul2': 50, 'ur2': 148, 'l1d': 1471, 'lld': 1286, 'rrd': 2490, 'r1d': 2215, 'imur': 273, 'pos': {'x': 6.35, 'y': 1.29, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '1991'], 'Ax': ['6.50', '6.03', '0.00', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['1.57', '3.70', '6.58', '8.29']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 85, 'urf': 243, 'umf': 176, 'ull': 78, 'urr': 125, 'ubb': 0, 'ul2': 50, 'ur2': 126, 'l1d': 1208, 'lld': 2012, 'rrd': 2437, 'r1d': 2382, 'imur': 273, 'pos': {'x': 6.44, 'y': 1.44, 'z': -0.52}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '4090', '1991'], 'Ax': ['6.50', '6.03', '0.00', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.07', '1.07'], 'ADist': ['2.16', '3.77', '6.80', '8.18']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 71, 'urf': 203, 'umf': 230, 'ull': 58, 'urr': 130, 'ubb': 0, 'ul2': 59, 'ur2': 125, 'l1d': 2448, 'lld': 1837, 'rrd': 2367, 'r1d': 2045, 'imur': 274, 'pos': {'x': 6.55, 'y': 1.43, 'z': -0.29}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['1.99', '3.71', '7.21', '8.02']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 77, 'urf': 153, 'umf': 151, 'ull': 64, 'urr': 135, 'ubb': 0, 'ul2': 52, 'ur2': 126, 'l1d': 1086, 'lld': 1694, 'rrd': 2348, 'r1d': 1501, 'imur': 274, 'pos': {'x': 6.58, 'y': 1.44, 'z': -0.32}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.00', '3.72', '7.19', '7.89']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 103, 'urf': 141, 'umf': 140, 'ull': 73, 'urr': 140, 'ubb': 0, 'ul2': 63, 'ur2': 130, 'l1d': 1549, 'lld': 1802, 'rrd': 1940, 'r1d': 1945, 'imur': 274, 'pos': {'x': 6.69, 'y': 1.5, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.70', '7.19', '7.68']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 87, 'urf': 100, 'umf': 141, 'ull': 79, 'urr': 124, 'ubb': 0, 'ul2': 55, 'ur2': 122, 'l1d': 694, 'lld': 1853, 'rrd': 2993, 'r1d': 2019, 'imur': 274, 'pos': {'x': 6.69, 'y': 1.38, 'z': 0.38}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['1.94', '3.77', '6.95', '8.28']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 125, 'urf': 100, 'umf': 126, 'ull': 42, 'urr': 146, 'ubb': 204, 'ul2': 59, 'ur2': 124, 'l1d': 960, 'lld': 1401, 'rrd': 2679, 'r1d': 2310, 'imur': 274, 'pos': {'x': 6.66, 'y': 1.39, 'z': 2.19}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['1.97', '3.78', '6.83', '9.49']}, 'a': 7.1, 'b': 1.3, 'oldx': 4.99, 'oldy': 1.19, 'imuc': 272.9842821435933, 'minimu': 220, 'mode': 'navigation', 'status': 'forward', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 274, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 287, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 304, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 321, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 324, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
{'ulf': 80, 'urf': 100, 'umf': 121, 'ull': 75, 'urr': 148, 'ubb': 0, 'ul2': 55, 'ur2': 126, 'l1d': 887, 'lld': 1309, 'rrd': 1610, 'r1d': 2094, 'imur': 327, 'pos': {'x': 6.7, 'y': 1.42, 'z': 1.7}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1582', '1991'], 'Ax': ['6.50', '6.03', '13.32', '13.92'], 'Ay': ['0.00', '4.85', '0.00', '4.60'], 'Az': ['1.07', '1.00', '1.70', '1.07'], 'ADist': ['2.10', '3.85', '7.19', '8.58']}, 'a': 7.1, 'b': 11.5, 'oldx': 6.7, 'oldy': 1.42, 'imuc': 357.72755026721705, 'minimu': 220, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [1.5, 1.5, 7.1, 7.1, 11.7, 11.7, 1.5], 'sety': [11.3, 0.8, 1.3, 11.5, 11.43, 1, 0.8]}
