{'ulf': 22, 'urf': 100, 'umf': 100, 'ull': 100, 'urr': 47, 'ubb': 176, 'ul2': 338, 'ur2': 83, 'l1d': 1100, 'lld': 3079, 'rrd': 968, 'r1d': 901, 'imur': 360, 'pos': {'x': -0.9, 'y': 7.23, 'z': -0.13}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.52', '5.17', '5.02', '6.11']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.9, 'oldy': 7.23, 'imuc': 483.595520120853, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 68, 'urf': 124, 'umf': 63, 'ull': 48, 'urr': 100, 'ubb': 81, 'ul2': 96, 'ur2': 100, 'l1d': 576, 'lld': 4381, 'rrd': 1460, 'r1d': 1369, 'imur': 178, 'pos': {'x': -1.41, 'y': 3.73, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.11', '3.38', '4.07', '5.00']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.37, 'oldy': 6.39, 'imuc': 179.49207199844648, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 177, 'urf': 108, 'umf': 125, 'ull': 39, 'urr': 116, 'ubb': 119, 'ul2': 51, 'ur2': 100, 'l1d': 1027, 'lld': 3473, 'rrd': 699, 'r1d': 1200, 'imur': 178, 'pos': {'x': -1.3, 'y': 3.83, 'z': -0.05}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.13', '3.20', '3.69', '4.86']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.37, 'oldy': 6.39, 'imuc': 179.49207199844648, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 160, 'urf': 93, 'umf': 105, 'ull': 35, 'urr': 98, 'ubb': 0, 'ul2': 39, 'ur2': 117, 'l1d': 1485, 'lld': 667, 'rrd': 1764, 'r1d': 1053, 'imur': 178, 'pos': {'x': -1.29, 'y': 3.66, 'z': 0.06}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.11', '3.10', '3.93', '4.65']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.37, 'oldy': 6.39, 'imuc': 179.49207199844648, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 209, 'urf': 78, 'umf': 100, 'ull': 71, 'urr': 84, 'ubb': 0, 'ul2': 35, 'ur2': 100, 'l1d': 3342, 'lld': 1334, 'rrd': 3427, 'r1d': 1968, 'imur': 178, 'pos': {'x': -1.28, 'y': 3.42, 'z': -0.06}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '0BAE', '1D33', '1582'], 'Ax': ['1.60', '-4.20', '0.00', '0.00'], 'Ay': ['3.10', '3.40', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.08', '3.12', '4.18', '4.51']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.37, 'oldy': 6.39, 'imuc': 179.49207199844648, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 184, 'urf': 100, 'umf': 100, 'ull': 69, 'urr': 70, 'ubb': 0, 'ul2': 66, 'ur2': 89, 'l1d': 1387, 'lld': 2845, 'rrd': 3578, 'r1d': 1306, 'imur': 178, 'pos': {'x': -1.35, 'y': 3.34, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.23', '3.03', '4.37', '4.11']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 179.49207199844648, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 184, 'urf': 100, 'umf': 100, 'ull': 69, 'urr': 70, 'ubb': 0, 'ul2': 66, 'ur2': 89, 'l1d': 1387, 'lld': 2845, 'rrd': 3578, 'r1d': 1306, 'imur': 174, 'pos': {'x': -1.35, 'y': 3.34, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.23', '3.03', '4.37', '4.11']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 184, 'urf': 100, 'umf': 100, 'ull': 69, 'urr': 70, 'ubb': 0, 'ul2': 66, 'ur2': 89, 'l1d': 1387, 'lld': 2845, 'rrd': 3578, 'r1d': 1306, 'imur': 168, 'pos': {'x': -1.35, 'y': 3.34, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.23', '3.03', '4.37', '4.11']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 184, 'urf': 100, 'umf': 100, 'ull': 69, 'urr': 70, 'ubb': 0, 'ul2': 66, 'ur2': 89, 'l1d': 1387, 'lld': 2845, 'rrd': 3578, 'r1d': 1306, 'imur': 163, 'pos': {'x': -1.35, 'y': 3.34, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.23', '3.03', '4.37', '4.11']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 171, 'urf': 100, 'umf': 100, 'ull': 121, 'urr': 69, 'ubb': 0, 'ul2': 74, 'ur2': 89, 'l1d': 648, 'lld': 1716, 'rrd': 2384, 'r1d': 887, 'imur': 157, 'pos': {'x': -1.36, 'y': 3.16, 'z': -0.53}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.30', '3.08', '4.58', '4.07']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 224, 'urf': 100, 'umf': 61, 'ull': 113, 'urr': 58, 'ubb': 0, 'ul2': 92, 'ur2': 370, 'l1d': 1452, 'lld': 1358, 'rrd': 3154, 'r1d': 1007, 'imur': 157, 'pos': {'x': -1.46, 'y': 2.96, 'z': -0.55}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1582', '1D33'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.19', '3.20', '3.61', '4.84']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 252, 'urf': 100, 'umf': 100, 'ull': 133, 'urr': 35, 'ubb': 108, 'ul2': 109, 'ur2': 59, 'l1d': 2133, 'lld': 1608, 'rrd': 1553, 'r1d': 1003, 'imur': 157, 'pos': {'x': -1.39, 'y': 3.21, 'z': -0.45}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '4097', '1D33', '1582'], 'Ax': ['-4.20', '1.60', '0.00', '0.00'], 'Ay': ['3.40', '3.10', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.21', '3.31', '5.00', '3.92']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 234, 'urf': 100, 'umf': 481, 'ull': 100, 'urr': 36, 'ubb': 112, 'ul2': 240, 'ur2': 49, 'l1d': 1637, 'lld': 3256, 'rrd': 3466, 'r1d': 1517, 'imur': 157, 'pos': {'x': -1.47, 'y': 2.61, 'z': -0.54}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['0BAE', '1582', '4097', '1D33'], 'Ax': ['-4.20', '0.00', '1.60', '0.00'], 'Ay': ['3.40', '0.00', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.29', '3.53', '3.35', '5.42']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 197, 'urf': 455, 'umf': 452, 'ull': 118, 'urr': 48, 'ubb': 150, 'ul2': 98, 'ur2': 37, 'l1d': 1164, 'lld': 2416, 'rrd': 1611, 'r1d': 943, 'imur': 157, 'pos': {'x': -1.69, 'y': 2.12, 'z': -0.64}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.21', '3.24', '3.52', '5.68']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 187, 'urf': 438, 'umf': 100, 'ull': 127, 'urr': 43, 'ubb': 51, 'ul2': 226, 'ur2': 32, 'l1d': 3907, 'lld': 1531, 'rrd': 1600, 'r1d': 2411, 'imur': 157, 'pos': {'x': -1.7, 'y': 1.96, 'z': -0.47}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.00', '3.39', '3.79', '5.81']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 208, 'urf': 100, 'umf': 418, 'ull': 129, 'urr': 61, 'ubb': 191, 'ul2': 125, 'ur2': 29, 'l1d': 1600, 'lld': 3239, 'rrd': 1301, 'r1d': 1111, 'imur': 156, 'pos': {'x': -1.78, 'y': 1.82, 'z': -0.59}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.04', '3.30', '3.94', '6.00']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 145, 'urf': 100, 'umf': 130, 'ull': 147, 'urr': 90, 'ubb': 231, 'ul2': 241, 'ur2': 68, 'l1d': 1024, 'lld': 1952, 'rrd': 1117, 'r1d': 1106, 'imur': 156, 'pos': {'x': -1.68, 'y': 1.23, 'z': -0.08}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.43', '3.39', '4.08', '6.27']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 156, 'pos': {'x': -1.82, 'y': 1.09, 'z': -0.1}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.41', '3.53', '4.22', '6.51']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.35, 'oldy': 3.34, 'imuc': 157.55313852691074, 'minimu': 145, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 504, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 498, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 493, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 488, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 483, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 362, 'umf': 100, 'ull': 100, 'urr': 112, 'ubb': 88, 'ul2': 159, 'ur2': 89, 'l1d': 1547, 'lld': 4255, 'rrd': 1985, 'r1d': 2007, 'imur': 477, 'pos': {'x': -1.85, 'y': 0.96, 'z': -0.09}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '3.61', '4.30', '6.63']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 121, 'urf': 100, 'umf': 266, 'ull': 128, 'urr': 100, 'ubb': 261, 'ul2': 141, 'ur2': 89, 'l1d': 1129, 'lld': 2228, 'rrd': 2333, 'r1d': 3225, 'imur': 471, 'pos': {'x': -1.65, 'y': 1.02, 'z': -0.61}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.56', '3.78', '4.20', '6.60']}, 'a': -2.42, 'b': 0.75, 'oldx': -1.85, 'oldy': 0.96, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 143, 'urf': 100, 'umf': 250, 'ull': 121, 'urr': 108, 'ubb': 277, 'ul2': 182, 'ur2': 92, 'l1d': 1361, 'lld': 1423, 'rrd': 2448, 'r1d': 1539, 'imur': 470, 'pos': {'x': -2.12, 'y': 0.91, 'z': -0.5}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.75', '3.66', '4.37', '6.88']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.12, 'oldy': 0.91, 'imuc': 470.22485943116806, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 143, 'urf': 100, 'umf': 250, 'ull': 121, 'urr': 108, 'ubb': 277, 'ul2': 182, 'ur2': 92, 'l1d': 1361, 'lld': 1423, 'rrd': 2448, 'r1d': 1539, 'imur': 494, 'pos': {'x': -2.12, 'y': 0.91, 'z': -0.5}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.75', '3.66', '4.37', '6.88']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.12, 'oldy': 0.91, 'imuc': 270.11256523732106, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 143, 'urf': 100, 'umf': 250, 'ull': 121, 'urr': 108, 'ubb': 277, 'ul2': 182, 'ur2': 92, 'l1d': 1361, 'lld': 1423, 'rrd': 2448, 'r1d': 1539, 'imur': 167, 'pos': {'x': -2.12, 'y': 0.91, 'z': -0.5}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.75', '3.66', '4.37', '6.88']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.12, 'oldy': 0.91, 'imuc': 270.11256523732106, 'minimu': 145, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
